fillHash,bettor,side,stake,odds,marketLabel,betLabel,competition,gameLabel,teamOneName,teamTwoName,marketHash,sportXeventId,maker,settled,tradeStatus,valid,betTime,gameTime,netReturn,chainVersion,baseToken
0x90cc2733e4be8afbeea0e6b254b94560e332e827f2d7b23cfa4a23877860d54b,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,33.0,1.4287,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983934,1784984400,77.234122,SXR,
0x4f6d8be5960f14bd6f9e4c9d236bf3e630261ff5187cc238e05b244fcf0fd574,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1,2,26.0,1.7138,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x75ea5cd0d17c3cbe72001bd4df6d12dee16a354e8bf00eccba9195f76efab1b9,L19526630,1,0,SUCCESS,1,1784983922,1784984400,37.310039,SXR,
0x65272b7dd357d375e7f8f7511084bb2913d24d825b5d21ad35e9a251614907f7,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,21.0,1.4287,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983901,1784984400,50.643312,SXR,
0x15b7eadb005b15081f43a9103a82e1e8b18c6906195b89e375d1e98b09ac3867,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,33.0,1.4287,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983897,1784984400,77.234122,SXR,
0x53b9f702c7cd20c757d4e06e7375b7a3581ced7d9e3d3a706a8fd9439925f087,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,39.0,1.4287,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983892,1784984400,92.91902,SXR,
0x86e4bbe90fff7098ab41d0cf476854db06089cbb823968b244f212fe99aac6e9,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,21.0,1.4287,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983870,1784984400,48.979592,SXR,
0x7795c43b55ebe76970a8da608542cdb83a5f4290bb30a853aef61f06b3264d32,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1,1,23.0,1.4287,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983862,1784984400,53.951837,SXR,
0x7ffb52d3123fcf43a65249c0241a6a21e3b07911456907c950dc587c0ad355f4,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,0.0,1.4312,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983855,1784984400,1.916475,SXR,
0x5ac168e8c8dd4bfcd61bdf1824af8109242c0c714fd6e028cb9af8e1540ecf4c,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,1.0,1.4312,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983853,1784984400,3.850528,SXR,
0x7282bcbfcc05be07bb224f9e093be93ebd8bace72a8f54a17db2337cc8b5f341,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,3.0,1.4312,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983851,1784984400,7.665925,SXR,
0x7fac12ba1ea20ac05d474117da8ec1a1173e4f40a1304e1d2343bccbd86a204a,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,3.0,1.4312,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983842,1784984400,7.736255,SXR,
