fillHash,bettor,side,stake,odds,marketLabel,betLabel,competition,gameLabel,teamOneName,teamTwoName,marketHash,sportXeventId,maker,settled,tradeStatus,valid,betTime,gameTime,netReturn,chainVersion,baseToken
0xc92b0949c10ec1ea256b11a5776ae02abef9a15cd8d278130c06600c681e126c,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,16.0,1.545,,,Swiss Super League,FC Lausanne-Sport vs Grasshopper Club Zürich,FC Lausanne-Sport,Grasshopper Club Zürich,0x89230d1d7be2ea7701fb1a4141b45c7495b07ea27605e3e6de746851f6960f10,L19341507,1,0,SUCCESS,1,1784975460,1784995200,30.901083,SXR,
0xf9d79654ac927f55712ed1cc698e782c4f694fd635e7859e1bdf55e8140d6208,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,2.0,1.4062,,,Swiss Super League,Servette FC vs FC Basel,Servette FC,FC Basel,0xa47295ffd34722d9cce689a16aee9cf62fa9e4eae5cd8d4c855c91a69c567aa3,L19341514,1,0,SUCCESS,1,1784974485,1784995200,7.242092,SXR,
0xbf47785eb18f7e2615826065d0f447ce3e672895ac8e623e4a0a376d86839643,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,0.0,1.4062,,,Swiss Super League,Servette FC vs FC Basel,Servette FC,FC Basel,0xa47295ffd34722d9cce689a16aee9cf62fa9e4eae5cd8d4c855c91a69c567aa3,L19341514,1,0,SUCCESS,1,1784974462,1784995200,2.122092,SXR,
0xf800fd9c7198676b38f4e8741bf76d2c1c3bab13b890627ebfb10c716f98ea4d,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,39.0,1.4062,,,Swiss Super League,Servette FC vs FC Basel,Servette FC,FC Basel,0xa47295ffd34722d9cce689a16aee9cf62fa9e4eae5cd8d4c855c91a69c567aa3,L19341514,1,0,SUCCESS,1,1784974221,1784995200,97.802092,SXR,
0x7590babf988066ad71df311646de761323631e29174b807d8f0a13738d5e8d53,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,2,43.0,1.6513,,,Swiss Super League,Servette FC vs FC Basel,Servette FC,FC Basel,0x267edf3c9f2bfaaa9ae8db7e8d5cddaae3a284286970687b09d5cfd44e1a93a3,L19341514,1,0,SUCCESS,1,1784974161,1784995200,67.125436,SXR,
0xd490bf8425becee478846e18ad1f52c1321686d5b0da5003c89d5022b520e1eb,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,2,9.0,1.6513,,,Swiss Super League,Servette FC vs FC Basel,Servette FC,FC Basel,0x267edf3c9f2bfaaa9ae8db7e8d5cddaae3a284286970687b09d5cfd44e1a93a3,L19341514,1,0,SUCCESS,1,1784974157,1784995200,14.050165,SXR,
0x583b896923c0285cfad61736b5563d680f1e30b0af032d6df034e22a5b23aa87,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,2,56.0,1.6525,,,Swiss Super League,Servette FC vs FC Basel,Servette FC,FC Basel,0x267edf3c9f2bfaaa9ae8db7e8d5cddaae3a284286970687b09d5cfd44e1a93a3,L19341514,1,0,SUCCESS,1,1784974150,1784995200,86.436782,SXR,
0x6ed439644073c7db4d4e89ef5b63d665087cc5823cd91e0df8831a357c3f6b62,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,24.0,1.4075,,,Swiss Super League,Servette FC vs FC Basel,Servette FC,FC Basel,0xa47295ffd34722d9cce689a16aee9cf62fa9e4eae5cd8d4c855c91a69c567aa3,L19341514,1,0,SUCCESS,1,1784973510,1784995200,60.168761,SXR,
0xf36a74de3318e978e956fc903c3e7c455782d30456f552dde4be99099d891e0c,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7,2,25.0,1.7637,,,Swiss Super League,FC Lausanne-Sport vs Grasshopper Club Zürich,FC Lausanne-Sport,Grasshopper Club Zürich,0x99d36c6f0c333d1f3d55ac54fff497be585c8c39d59e110d69f922d26002ae9b,L19341507,1,0,SUCCESS,1,1784973150,1784995200,33.0582,SXR,
0xa0e6d9579152b70b90e75a2a2e6fbfb67e9a685ba5f85a92bc5f2481cb2e6a70,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,2,13.0,1.76,,,Swiss Super League,FC Luzern vs FC Thun,FC Luzern,FC Thun,0xb917722179bd431dd023bd91d8c2c2fa036ca2d474a27974646b793fe8814785,L19341512,1,0,SUCCESS,1,1784973039,1785004200,18.098184,SXR,
